timestamp=time,id=1
timestamp=6.298763,2D0=1
timestamp=6.299000,2C4=1
timestamp=6.299862,20=1
timestamp=6.300108,223=1
timestamp=6.300340,25=1
timestamp=6.300588,B4=1
timestamp=6.300812,340=1
timestamp=6.301454,22=1
timestamp=6.301678,23=1
timestamp=6.305950,B0=1
timestamp=6.306202,224=1
timestamp=6.306410,B2=1
timestamp=6.306944,2C1=1
timestamp=6.311918,20=1
timestamp=6.312186,B4=1
timestamp=6.312418,25=1
timestamp=6.313514,22=1
timestamp=6.313738,23=1
timestamp=6.314125,2C6=1
timestamp=6.317976,B0=1
timestamp=6.318128,320=1
timestamp=6.318337,B2=1
timestamp=6.322308,2C4=1
timestamp=6.323928,20=1
timestamp=6.324175,223=1
timestamp=6.324407,25=1
timestamp=6.324655,B4=1
timestamp=6.325515,22=1
timestamp=6.325739,23=1
timestamp=6.330013,B0=1
timestamp=6.330265,224=1
timestamp=6.330473,B2=1
timestamp=6.330723,2D0=1
timestamp=6.330909,591=1
timestamp=6.335955,20=1
timestamp=6.336223,B4=1
timestamp=6.336461,25=1
timestamp=6.337547,22=1
timestamp=6.337771,23=1
timestamp=6.338697,2C1=1
timestamp=6.342055,B0=1
timestamp=6.342281,B2=1
timestamp=6.345316,5D7=1
timestamp=6.345848,2C4=1
timestamp=6.346092,2C6=1
timestamp=6.348016,20=1
timestamp=6.348262,223=1
timestamp=6.348498,25=1
timestamp=6.348747,B4=1
timestamp=6.348971,340=1
timestamp=6.349615,22=1
timestamp=6.349841,23=1
timestamp=6.354103,B0=1
timestamp=6.354355,224=1
timestamp=6.354563,B2=1
timestamp=6.354813,3B2=1
timestamp=6.360045,20=1
timestamp=6.360313,B4=1
timestamp=6.360549,25=1
timestamp=6.361631,22=1
timestamp=6.361855,23=1
timestamp=6.362241,2D0=1
timestamp=6.366109,B0=1
timestamp=6.366261,320=1
timestamp=6.366469,B2=1
timestamp=6.366892,4C6=1
timestamp=6.369405,2C4=1
timestamp=6.370422,2C1=1
timestamp=6.372082,20=1
timestamp=6.372328,223=1
timestamp=6.372576,B4=1
timestamp=6.372812,25=1
timestamp=6.373052,420=1
timestamp=6.373674,22=1
timestamp=6.373898,23=1
timestamp=6.377616,2C6=1
timestamp=6.378152,B0=1
timestamp=6.378405,224=1
timestamp=6.378613,B2=1
timestamp=6.384120,20=1
timestamp=6.384388,B4=1
timestamp=6.385083,25=1
timestamp=6.385717,22=1
timestamp=6.385943,23=1
timestamp=6.390210,B0=1
timestamp=6.390436,B2=1
timestamp=6.392944,2C4=1
timestamp=6.393993,2D0=1
timestamp=6.396192,20=1
timestamp=6.396439,223=1
timestamp=6.396687,B4=1
timestamp=6.397027,340=1
timestamp=6.397263,25=1
timestamp=6.397785,22=1
timestamp=6.398009,23=1
timestamp=6.402173,2C1=1
timestamp=6.402383,B0=1
timestamp=6.402635,224=1
timestamp=6.402844,B2=1
timestamp=6.408235,20=1
timestamp=6.408503,B4=1
timestamp=6.409095,25=1
timestamp=6.409340,2C6=1
timestamp=6.409830,22=1
timestamp=6.410058,23=1
timestamp=6.414325,B0=1
timestamp=6.414478,320=1
timestamp=6.414686,B2=1
timestamp=6.416506,2C4=1
timestamp=6.416790,4C7=1
timestamp=6.420276,20=1
timestamp=6.420522,223=1
timestamp=6.420770,B4=1
timestamp=6.421098,25=1
timestamp=6.421872,22=1
timestamp=6.422100,23=1
timestamp=6.425722,2D0=1
timestamp=6.426368,B0=1
timestamp=6.426621,224=1
timestamp=6.426829,B2=1
timestamp=6.432332,20=1
timestamp=6.432600,B4=1
timestamp=6.433103,25=1
timestamp=6.433905,2C1=1
timestamp=6.434151,22=1
timestamp=6.434375,23=1
timestamp=6.438425,B0=1
timestamp=6.438651,B2=1
timestamp=6.440043,2C4=1
timestamp=6.441087,2C6=1
timestamp=6.444383,20=1
timestamp=6.444629,223=1
timestamp=6.444877,B4=1
timestamp=6.445113,25=1
timestamp=6.445338,340=1
timestamp=6.445975,22=1
timestamp=6.446204,23=1
timestamp=6.450457,B0=1
timestamp=6.450709,224=1
timestamp=6.450918,B2=1
timestamp=6.456417,20=1
timestamp=6.456685,B4=1
timestamp=6.457117,25=1
timestamp=6.457476,2D0=1
timestamp=6.458004,22=1
timestamp=6.458228,23=1
timestamp=6.458362,56F=1
timestamp=6.460428,526=1
timestamp=6.462514,B0=1
timestamp=6.462666,320=1
timestamp=6.462874,B2=1
timestamp=6.463604,2C4=1
timestamp=6.465656,2C1=1
timestamp=6.468458,20=1
timestamp=6.468704,223=1
timestamp=6.468953,B4=1
timestamp=6.469189,25=1
timestamp=6.470059,22=1
timestamp=6.470281,23=1
timestamp=6.472815,2C6=1
timestamp=6.474561,B0=1
timestamp=6.474813,224=1
timestamp=6.475021,B2=1
timestamp=6.480527,20=1
timestamp=6.480795,B4=1
timestamp=6.481073,25=1
timestamp=6.482117,22=1
timestamp=6.482341,23=1
timestamp=6.486621,B0=1
timestamp=6.486847,B2=1
timestamp=6.487141,2C4=1
timestamp=6.489203,2D0=1
timestamp=6.492591,20=1
timestamp=6.492837,223=1
timestamp=6.493085,B4=1
timestamp=6.493322,25=1
timestamp=6.493546,340=1
timestamp=6.494192,22=1
timestamp=6.494416,23=1
timestamp=6.497380,2C1=1
timestamp=6.498652,B0=1
timestamp=6.498904,224=1
timestamp=6.499112,B2=1
timestamp=6.501357,57F=1
timestamp=6.501849,5D5=1
timestamp=6.504565,2C6=1
timestamp=6.504721,20=1
timestamp=6.504989,B4=1
timestamp=6.505225,25=1
timestamp=6.506323,22=1
timestamp=6.506548,23=1
timestamp=6.507508,5B8=1
timestamp=6.510706,2C4=1
timestamp=6.510916,B0=1
timestamp=6.511068,320=1
timestamp=6.511276,B2=1
timestamp=6.516750,20=1
timestamp=6.516996,223=1
timestamp=6.517244,B4=1
timestamp=6.517480,25=1
timestamp=6.518340,22=1
timestamp=6.518564,23=1
timestamp=6.520954,2D0=1
timestamp=6.522870,B0=1
timestamp=6.523122,224=1
timestamp=6.523331,B2=1
timestamp=6.528842,20=1
timestamp=6.529110,B4=1
timestamp=6.529346,25=1
timestamp=6.529585,2C1=1
timestamp=6.530437,22=1
timestamp=6.530663,23=1
timestamp=6.534241,2C4=1
timestamp=6.534921,B0=1
timestamp=6.535147,B2=1
timestamp=6.536297,2C6=1
timestamp=6.540895,20=1
timestamp=6.541141,223=1
timestamp=6.541377,25=1
timestamp=6.541625,B4=1
timestamp=6.541849,340=1
timestamp=6.542487,22=1
timestamp=6.542711,23=1
timestamp=6.546977,B0=1
timestamp=6.547229,224=1
timestamp=6.547437,B2=1
timestamp=6.552685,2D0=1
timestamp=6.552927,20=1
timestamp=6.553171,4C3=1
timestamp=6.553419,B4=1
timestamp=6.553656,25=1
timestamp=6.554516,22=1
timestamp=6.554740,23=1
timestamp=6.557800,2C4=1
timestamp=6.559024,B0=1
timestamp=6.559176,320=1
timestamp=6.559384,B2=1
timestamp=6.560862,2C1=1
timestamp=6.562798,52C=1
timestamp=6.564982,20=1
timestamp=6.565228,223=1
timestamp=6.565477,B4=1
timestamp=6.565713,25=1
timestamp=6.566585,22=1
timestamp=6.566811,23=1
timestamp=6.568049,2C6=1
timestamp=6.571089,B0=1
timestamp=6.571341,224=1
timestamp=6.571549,B2=1
timestamp=6.574225,5CD=1
timestamp=6.577063,20=1
timestamp=6.577331,B4=1
timestamp=6.577567,25=1
timestamp=6.578667,22=1
timestamp=6.578891,23=1
timestamp=6.579222,5C8=1
timestamp=6.581344,2C4=1
timestamp=6.583130,B0=1
timestamp=6.583318,5D2=1
timestamp=6.583526,B2=1
timestamp=6.584438,2D0=1
timestamp=6.586362,5F8=1
timestamp=6.589094,20=1
timestamp=6.589340,223=1
timestamp=6.589588,B4=1
timestamp=6.589825,25=1
timestamp=6.590049,340=1
timestamp=6.590691,22=1
timestamp=6.590915,23=1
timestamp=6.592619,2C1=1
timestamp=6.595197,B0=1
timestamp=6.595449,224=1
timestamp=6.595657,B2=1
timestamp=6.599777,2C6=1
timestamp=6.601145,20=1
timestamp=6.601413,B4=1
timestamp=6.601649,25=1
timestamp=6.602743,22=1
timestamp=6.602967,23=1
timestamp=6.604901,2C4=1
timestamp=6.606846,520=1
timestamp=6.607224,B0=1
timestamp=6.607376,320=1
timestamp=6.607584,B2=1
timestamp=6.613202,20=1
timestamp=6.613448,223=1
timestamp=6.613696,B4=1
timestamp=6.614124,25=1
timestamp=6.614800,22=1
timestamp=6.615024,23=1
timestamp=6.616164,2D0=1
timestamp=6.619272,B0=1
timestamp=6.619524,224=1
timestamp=6.619733,B2=1
timestamp=6.624346,2C1=1
timestamp=6.625256,20=1
timestamp=6.625525,B4=1
timestamp=6.626129,25=1
timestamp=6.626853,22=1
timestamp=6.627079,23=1
timestamp=6.628439,2C4=1
timestamp=6.631333,B0=1
timestamp=6.631577,2C6=1
timestamp=6.631785,B2=1
timestamp=6.631971,591=1
timestamp=6.637315,20=1
timestamp=6.637561,223=1
timestamp=6.637809,B4=1
timestamp=6.638033,340=1
timestamp=6.638269,25=1
timestamp=6.638913,22=1
timestamp=6.639138,23=1
timestamp=6.643391,B0=1
timestamp=6.643643,224=1
timestamp=6.643852,B2=1
timestamp=6.647915,2D0=1
timestamp=6.649337,20=1
timestamp=6.649606,B4=1
timestamp=6.650142,25=1
timestamp=6.650934,22=1
timestamp=6.651158,23=1
timestamp=6.651998,2C4=1
timestamp=6.655047,4CE=1
timestamp=6.655439,B0=1
timestamp=6.655592,320=1
timestamp=6.655800,B2=1
timestamp=6.656050,3B2=1
timestamp=6.656286,2C1=1
timestamp=6.661384,20=1
timestamp=6.661630,223=1
timestamp=6.661878,B4=1
timestamp=6.662138,25=1
timestamp=6.662982,22=1
timestamp=6.663209,23=1
timestamp=6.663453,2C6=1
timestamp=6.664469,583=1
timestamp=6.667457,B0=1
timestamp=6.667709,224=1
timestamp=6.667917,B2=1
timestamp=6.673419,20=1
timestamp=6.673687,B4=1
timestamp=6.674143,25=1
timestamp=6.675017,22=1
timestamp=6.675241,23=1
timestamp=6.675543,2C4=1
timestamp=6.679513,B0=1
timestamp=6.679763,2D0=1
timestamp=6.679971,B2=1
timestamp=6.685461,20=1
timestamp=6.685707,223=1
timestamp=6.685955,B4=1
timestamp=6.686191,25=1
timestamp=6.686417,340=1
timestamp=6.687049,22=1
timestamp=6.687274,23=1
timestamp=6.687834,2C1=1
timestamp=6.691541,B0=1
timestamp=6.691794,224=1
timestamp=6.692002,B2=1
timestamp=6.695014,2C6=1
timestamp=6.697486,20=1
timestamp=6.697754,B4=1
timestamp=6.698148,25=1
timestamp=6.699072,22=1
timestamp=6.699296,23=1
timestamp=6.699532,2C4=1
timestamp=6.703598,B0=1
timestamp=6.703750,320=1
timestamp=6.703958,B2=1
timestamp=6.709560,20=1
timestamp=6.709806,223=1
timestamp=6.710054,B4=1
timestamp=6.710290,25=1
timestamp=6.711152,22=1
timestamp=6.711377,23=1
timestamp=6.711627,2D0=1
timestamp=6.715632,B0=1
timestamp=6.715885,224=1
timestamp=6.716093,B2=1
timestamp=6.719579,2C1=1
timestamp=6.721611,20=1
timestamp=6.721879,B4=1
timestamp=6.722163,25=1
timestamp=6.722637,2C4=1
timestamp=6.723199,22=1
timestamp=6.723423,23=1
timestamp=6.726741,2C6=1
timestamp=6.727839,B0=1
timestamp=6.728065,B2=1
timestamp=6.733897,340=1
timestamp=6.734053,20=1
timestamp=6.734299,223=1
timestamp=6.734548,B4=1
timestamp=6.734784,25=1
timestamp=6.735644,22=1
timestamp=6.735868,23=1
timestamp=6.739924,B0=1
timestamp=6.740176,224=1
timestamp=6.740384,B2=1
timestamp=6.743128,2D0=1
timestamp=6.745930,20=1
timestamp=6.746198,B4=1
timestamp=6.746434,25=1
timestamp=6.746672,2C4=1
timestamp=6.747520,22=1
timestamp=6.747744,23=1
timestamp=6.751304,2C1=1
timestamp=6.752068,B0=1
timestamp=6.752221,320=1
timestamp=6.752429,B2=1
timestamp=6.758012,20=1
timestamp=6.758259,223=1
timestamp=6.758495,25=1
timestamp=6.758743,B4=1
timestamp=6.758989,2C6=1
timestamp=6.759609,22=1
timestamp=6.759833,23=1
timestamp=6.764115,B0=1
timestamp=6.764367,224=1
timestamp=6.764575,B2=1
timestamp=6.769735,2C4=1
timestamp=6.770061,20=1
timestamp=6.770329,B4=1
timestamp=6.770561,25=1
timestamp=6.771651,22=1
timestamp=6.771878,23=1
timestamp=6.774877,2D0=1
timestamp=6.776149,B0=1
timestamp=6.776378,B2=1
timestamp=6.782009,340=1
timestamp=6.782165,20=1
timestamp=6.782412,223=1
timestamp=6.782644,25=1
timestamp=6.782892,B4=1
timestamp=6.783126,2C1=1
timestamp=6.783762,22=1
timestamp=6.783986,23=1
timestamp=6.788202,B0=1
timestamp=6.788454,224=1
timestamp=6.788662,B2=1
timestamp=6.790222,2C6=1
timestamp=6.792272,4C1=1
timestamp=6.793297,2C4=1
timestamp=6.794159,20=1
timestamp=6.794427,B4=1
timestamp=6.794659,25=1
timestamp=6.795763,22=1
timestamp=6.795987,23=1
timestamp=6.800263,B0=1
timestamp=6.800415,320=1
timestamp=6.800623,B2=1
timestamp=6.806241,20=1
timestamp=6.806487,223=1
timestamp=6.806735,B4=1
timestamp=6.806967,25=1
timestamp=6.807218,2D0=1
timestamp=6.807841,22=1
timestamp=6.808066,23=1
timestamp=6.812319,B0=1
timestamp=6.812571,224=1
timestamp=6.812780,B2=1
timestamp=6.814786,2C1=1
timestamp=6.816834,2C4=1
timestamp=6.818274,20=1
timestamp=6.818542,B4=1
timestamp=6.819196,25=1
timestamp=6.819870,22=1
timestamp=6.820094,23=1
timestamp=6.821974,2C6=1
timestamp=6.824352,B0=1
timestamp=6.824578,B2=1
timestamp=6.830146,340=1
timestamp=6.830320,20=1
timestamp=6.830566,223=1
timestamp=6.830814,B4=1
timestamp=6.831195,25=1
timestamp=6.831915,22=1
timestamp=6.832139,23=1
timestamp=6.836402,B0=1
timestamp=6.836655,224=1
timestamp=6.836863,B2=1
timestamp=6.838361,2D0=1
timestamp=6.840395,2C4=1
timestamp=6.842359,20=1
timestamp=6.842627,B4=1
timestamp=6.843201,25=1
timestamp=6.843959,22=1
timestamp=6.844183,23=1
timestamp=6.846537,2C1=1
timestamp=6.848439,B0=1
timestamp=6.848591,320=1
timestamp=6.848800,B2=1
timestamp=6.853703,2C6=1
timestamp=6.854423,20=1
timestamp=6.854669,223=1
timestamp=6.854918,B4=1
timestamp=6.855210,25=1
timestamp=6.856014,22=1
timestamp=6.856238,23=1
timestamp=6.860510,B0=1
timestamp=6.860762,224=1
timestamp=6.860970,B2=1
timestamp=6.863936,2C4=1
timestamp=6.866460,20=1
timestamp=6.866728,B4=1
timestamp=6.867214,25=1
timestamp=6.868050,22=1
timestamp=6.868274,23=1
timestamp=6.870088,2D0=1
timestamp=6.872560,B0=1
timestamp=6.872786,B2=1
timestamp=6.878268,2C1=1
timestamp=6.878494,340=1
timestamp=6.878650,20=1
timestamp=6.878897,223=1
timestamp=6.879145,B4=1
timestamp=6.879377,25=1
timestamp=6.879511,56F=1
timestamp=6.880241,22=1
timestamp=6.880466,23=1
timestamp=6.884627,B0=1
timestamp=6.884879,224=1
timestamp=6.885088,B2=1
timestamp=6.885454,2C6=1
timestamp=6.887496,2C4=1
timestamp=6.890692,20=1
timestamp=6.890958,B4=1
timestamp=6.891210,25=1
timestamp=6.892292,22=1
timestamp=6.892516,23=1
timestamp=6.896818,B0=1
timestamp=6.896970,320=1
timestamp=6.897178,B2=1
timestamp=6.901840,2D0=1
timestamp=6.902778,20=1
timestamp=6.903024,223=1
timestamp=6.903256,25=1
timestamp=6.903504,B4=1
timestamp=6.904366,22=1
timestamp=6.904590,23=1
timestamp=6.908864,B0=1
timestamp=6.909116,224=1
timestamp=6.909324,B2=1
timestamp=6.910015,2C1=1
timestamp=6.911033,2C4=1
timestamp=6.914842,20=1
timestamp=6.915111,B4=1
timestamp=6.915343,25=1
timestamp=6.916433,22=1
timestamp=6.916657,23=1
timestamp=6.917185,2C6=1
timestamp=6.920905,B0=1
timestamp=6.921131,B2=1
timestamp=6.921475,5D5=1
timestamp=6.926389,340=1
timestamp=6.926867,20=1
timestamp=6.927113,223=1
timestamp=6.927361,B4=1
timestamp=6.927593,25=1
timestamp=6.928459,22=1
timestamp=6.928683,23=1
timestamp=6.932953,B0=1
timestamp=6.933205,224=1
timestamp=6.933414,B2=1
timestamp=6.933664,2D0=1
timestamp=6.933850,591=1
timestamp=6.934590,2C4=1
timestamp=6.938904,20=1
timestamp=6.939172,B4=1
timestamp=6.939404,25=1
timestamp=6.940502,22=1
timestamp=6.940726,23=1
timestamp=6.941746,2C1=1
timestamp=6.944964,B0=1
timestamp=6.945116,320=1
timestamp=6.945324,B2=1
timestamp=6.948938,2C6=1
timestamp=6.950916,20=1
timestamp=6.951162,223=1
timestamp=6.951394,25=1
timestamp=6.951642,B4=1
timestamp=6.952512,22=1
timestamp=6.952737,23=1
timestamp=6.957002,B0=1
timestamp=6.957254,224=1
timestamp=6.957463,B2=1
timestamp=6.957713,3B2=1
timestamp=6.958133,2C4=1
timestamp=6.960085,526=1
timestamp=6.962953,20=1
timestamp=6.963221,B4=1
timestamp=6.963453,25=1
timestamp=6.964545,22=1
timestamp=6.964769,23=1
timestamp=6.965323,2D0=1
timestamp=6.969053,B0=1
timestamp=6.969279,B2=1
timestamp=6.973503,2C1=1
timestamp=6.974501,340=1
timestamp=6.975031,20=1
timestamp=6.975278,223=1
timestamp=6.975510,25=1
timestamp=6.975758,B4=1
timestamp=6.976630,22=1
timestamp=6.976854,23=1
timestamp=6.980664,2C6=1
timestamp=6.981090,B0=1
timestamp=6.981342,224=1
timestamp=6.981550,B2=1
timestamp=6.981789,2C4=1
timestamp=6.987066,20=1
timestamp=6.987334,B4=1
timestamp=6.987566,25=1
timestamp=6.988660,22=1
timestamp=6.988888,23=1
timestamp=6.993166,B0=1
timestamp=6.993318,320=1
timestamp=6.993526,B2=1
timestamp=6.997046,2D0=1
timestamp=6.999110,20=1
timestamp=6.999356,223=1
timestamp=6.999604,B4=1
timestamp=6.999837,25=1
timestamp=7.000707,22=1
timestamp=7.000935,23=1
timestamp=7.005180,B0=1
timestamp=7.005432,224=1
timestamp=7.005641,B2=1
timestamp=7.005877,2C1=1
timestamp=7.006117,2C4=1
timestamp=7.011163,20=1
timestamp=7.011431,B4=1
timestamp=7.011663,25=1
timestamp=7.012415,2C6=1
timestamp=7.012759,22=1
timestamp=7.012981,23=1
timestamp=7.017253,B0=1
timestamp=7.017483,B2=1
timestamp=7.022637,340=1
timestamp=7.023215,20=1
timestamp=7.023461,223=1
timestamp=7.023693,25=1
timestamp=7.023941,B4=1
timestamp=7.024813,22=1
timestamp=7.025036,23=1
timestamp=7.028797,2D0=1
timestamp=7.029038,2C4=1
timestamp=7.029338,B0=1
timestamp=7.029590,224=1
timestamp=7.029798,B2=1
timestamp=7.035308,20=1
timestamp=7.035576,B4=1
timestamp=7.035808,25=1
timestamp=7.036692,57A=1
timestamp=7.036936,22=1
timestamp=7.037159,23=1
timestamp=7.037391,2C1=1
timestamp=7.041400,B0=1
timestamp=7.041553,320=1
timestamp=7.041761,B2=1
timestamp=7.044147,2C6=1
timestamp=7.047371,20=1
timestamp=7.047617,223=1
timestamp=7.047865,B4=1
timestamp=7.048273,25=1
timestamp=7.048965,22=1
timestamp=7.049189,23=1
timestamp=7.052333,2C4=1
timestamp=7.053467,B0=1
timestamp=7.053719,224=1
timestamp=7.053928,B2=1
timestamp=7.059439,20=1
timestamp=7.059707,B4=1
timestamp=7.060281,25=1
timestamp=7.060526,2D0=1
timestamp=7.061030,22=1
timestamp=7.061252,23=1
timestamp=7.065529,B0=1
timestamp=7.065756,B2=1
timestamp=7.068710,2C1=1
timestamp=7.070746,340=1
timestamp=7.071500,20=1
timestamp=7.071746,223=1
timestamp=7.071994,B4=1
timestamp=7.072278,25=1
timestamp=7.073090,22=1
timestamp=7.073314,23=1
timestamp=7.075894,2C4=1
timestamp=7.076141,2C6=1
timestamp=7.077593,B0=1
timestamp=7.077845,224=1
timestamp=7.078053,B2=1
timestamp=7.083632,20=1
timestamp=7.083901,B4=1
timestamp=7.084285,25=1
timestamp=7.085227,22=1
timestamp=7.085451,23=1
timestamp=7.089770,B0=1
timestamp=7.089923,320=1
timestamp=7.090131,B2=1
timestamp=7.092277,2D0=1
timestamp=7.095748,20=1
timestamp=7.095995,223=1
timestamp=7.096243,B4=1
timestamp=7.096475,25=1
timestamp=7.097347,22=1
timestamp=7.097567,23=1
timestamp=7.099343,540=1
timestamp=7.099584,2C4=1
timestamp=7.100462,2C1=1
timestamp=7.101826,B0=1
timestamp=7.102078,224=1
timestamp=7.102286,B2=1
timestamp=7.102436,56A=1
timestamp=7.107626,2C6=1
timestamp=7.107830,20=1
timestamp=7.108098,B4=1
timestamp=7.108331,25=1
timestamp=7.109422,22=1
timestamp=7.109643,23=1
timestamp=7.113890,B0=1
timestamp=7.114116,B2=1
timestamp=7.118878,340=1
timestamp=7.119854,20=1
timestamp=7.120100,223=1
timestamp=7.120348,B4=1
timestamp=7.120581,25=1
timestamp=7.121455,22=1
timestamp=7.121677,23=1
timestamp=7.122987,2C4=1
timestamp=7.124011,2D0=1
timestamp=7.125913,B0=1
timestamp=7.126165,224=1
timestamp=7.126373,B2=1
timestamp=7.129013,423=1
timestamp=7.131887,20=1
timestamp=7.132155,B4=1
timestamp=7.132387,25=1
timestamp=7.132621,2C1=1
timestamp=7.133483,22=1
timestamp=7.133705,23=1
timestamp=7.137951,B0=1
timestamp=7.138103,320=1
timestamp=7.138312,B2=1
timestamp=7.139378,2C6=1
timestamp=7.143911,20=1
timestamp=7.144157,223=1
timestamp=7.144390,25=1
timestamp=7.144638,B4=1
timestamp=7.145516,22=1
timestamp=7.145738,23=1
timestamp=7.146528,2C4=1
timestamp=7.149996,B0=1
timestamp=7.150248,224=1
timestamp=7.150456,B2=1
timestamp=7.155760,2D0=1
timestamp=7.155992,20=1
timestamp=7.156260,B4=1
timestamp=7.156492,25=1
timestamp=7.157590,22=1
timestamp=7.157812,23=1
timestamp=7.162094,B0=1
timestamp=7.162320,B2=1
timestamp=7.163934,2C1=1
timestamp=7.166992,340=1
timestamp=7.168050,20=1
timestamp=7.168296,223=1
timestamp=7.168528,25=1
timestamp=7.168777,B4=1
timestamp=7.169642,22=1
timestamp=7.169865,23=1
timestamp=7.170123,2C4=1
timestamp=7.171107,2C6=1
timestamp=7.174117,B0=1
timestamp=7.174369,224=1
timestamp=7.174577,B2=1
timestamp=7.180117,20=1
timestamp=7.180385,B4=1
timestamp=7.180617,25=1
timestamp=7.181713,22=1
timestamp=7.181937,23=1
timestamp=7.186217,B0=1
timestamp=7.186369,320=1
timestamp=7.186577,B2=1
timestamp=7.187485,2D0=1
timestamp=7.192163,20=1
timestamp=7.192409,223=1
timestamp=7.192641,25=1
timestamp=7.192889,B4=1
timestamp=7.193627,2C4=1
timestamp=7.193872,22=1
timestamp=7.194092,23=1
timestamp=7.195666,2C1=1
timestamp=7.198264,B0=1
timestamp=7.198516,224=1
timestamp=7.198724,B2=1
timestamp=7.202860,2C6=1
timestamp=7.204254,20=1
timestamp=7.204522,B4=1
timestamp=7.204754,25=1
timestamp=7.205844,22=1
timestamp=7.206066,23=1
timestamp=7.210360,B0=1
timestamp=7.210586,B2=1
timestamp=7.215128,340=1
timestamp=7.216370,20=1
timestamp=7.216616,223=1
timestamp=7.216848,25=1
timestamp=7.217096,B4=1
timestamp=7.217338,2C4=1
timestamp=7.217970,22=1
timestamp=7.218191,23=1
timestamp=7.218343,5D4=1
timestamp=7.219239,2D0=1
timestamp=7.222449,B0=1
timestamp=7.222701,224=1
timestamp=7.222909,B2=1
timestamp=7.227419,2C1=1
timestamp=7.228439,20=1
timestamp=7.228707,B4=1
timestamp=7.229335,25=1
timestamp=7.230031,22=1
timestamp=7.230255,23=1
timestamp=7.234547,B0=1
timestamp=7.234793,2C6=1
timestamp=7.235001,B2=1
timestamp=7.235153,320=1
timestamp=7.235340,591=1
timestamp=7.240523,20=1
timestamp=7.240769,223=1
timestamp=7.241018,B4=1
timestamp=7.241254,2C4=1
timestamp=7.241486,25=1
timestamp=7.242118,22=1
timestamp=7.242340,23=1
timestamp=7.246720,B0=1
timestamp=7.246972,224=1
timestamp=7.247180,B2=1
timestamp=7.250968,2D0=1
timestamp=7.252690,20=1
timestamp=7.252958,B4=1
timestamp=7.253348,25=1
timestamp=7.254284,22=1
timestamp=7.254506,23=1
timestamp=7.258784,B0=1
timestamp=7.259034,3B2=1
timestamp=7.259242,B2=1
timestamp=7.259474,2C1=1
timestamp=7.263236,340=1
timestamp=7.264284,2C4=1
timestamp=7.264743,20=1
timestamp=7.264989,223=1
timestamp=7.265237,B4=1
timestamp=7.265469,25=1
timestamp=7.266335,22=1
timestamp=7.266553,23=1
timestamp=7.266800,2C6=1
timestamp=7.270823,B0=1
timestamp=7.271075,224=1
timestamp=7.271284,B2=1
timestamp=7.276801,20=1
timestamp=7.277069,B4=1
timestamp=7.277350,25=1
timestamp=7.278397,22=1
timestamp=7.278618,23=1
timestamp=7.282723,2D0=1
timestamp=7.282934,B0=1
timestamp=7.283086,320=1
timestamp=7.283294,B2=1
timestamp=7.287822,2C4=1
timestamp=7.288868,20=1
timestamp=7.289114,223=1
timestamp=7.289360,B4=1
timestamp=7.289593,25=1
timestamp=7.290464,22=1
timestamp=7.290685,23=1
timestamp=7.290917,2C1=1
timestamp=7.294944,B0=1
timestamp=7.295197,224=1
timestamp=7.295405,B2=1
timestamp=7.298069,2C6=1
timestamp=7.300897,20=1
timestamp=7.301163,B4=1
timestamp=7.301395,25=1
timestamp=7.302495,22=1
timestamp=7.302715,23=1
timestamp=7.302914,56F=1
timestamp=7.306997,B0=1
timestamp=7.307223,B2=1
timestamp=7.311383,2C4=1
timestamp=7.311609,340=1
timestamp=7.312943,20=1
timestamp=7.313190,223=1
timestamp=7.313434,B4=1
timestamp=7.313666,25=1
timestamp=7.314448,2D0=1
timestamp=7.314692,22=1
timestamp=7.314910,23=1
timestamp=7.319028,B0=1
timestamp=7.319280,224=1
timestamp=7.319488,B2=1
timestamp=7.322626,2C1=1
timestamp=7.324974,20=1
timestamp=7.325238,B4=1
timestamp=7.325471,25=1
timestamp=7.326572,22=1
timestamp=7.326793,23=1
timestamp=7.327219,4C6=1
timestamp=7.329823,2C6=1
timestamp=7.331057,B0=1
timestamp=7.331209,320=1
timestamp=7.331417,B2=1
timestamp=7.334921,2C4=1
timestamp=7.337009,20=1
timestamp=7.337255,223=1
timestamp=7.337487,25=1
timestamp=7.337731,B4=1
timestamp=7.338603,22=1
timestamp=7.338824,23=1
timestamp=7.342355,5D7=1
timestamp=7.343093,B0=1
timestamp=7.343345,224=1
timestamp=7.343553,B2=1
timestamp=7.346201,2D0=1
timestamp=7.349037,20=1
timestamp=7.349303,B4=1
timestamp=7.349536,25=1
timestamp=7.350627,22=1
timestamp=7.350848,23=1
timestamp=7.351902,5D5=1
timestamp=7.354386,2C1=1
timestamp=7.355116,B0=1
timestamp=7.355342,B2=1
timestamp=7.358484,2C4=1
timestamp=7.359482,340=1
timestamp=7.361096,20=1
timestamp=7.361342,223=1
timestamp=7.361588,B4=1
timestamp=7.361821,25=1
timestamp=7.362067,2C6=1
timestamp=7.362683,22=1
timestamp=7.362901,23=1
timestamp=7.367188,B0=1
timestamp=7.367441,224=1
timestamp=7.367649,B2=1
timestamp=7.373146,20=1
timestamp=7.373387,420=1
timestamp=7.373633,B4=1
timestamp=7.373865,25=1
timestamp=7.374741,22=1
timestamp=7.374959,23=1
timestamp=7.377929,2D0=1
timestamp=7.379225,B0=1
timestamp=7.379377,320=1
timestamp=7.379585,B2=1
